eic_code,cluster,order,seasonal_order,val_money_pct,aic,fallback
62Z6365807395451,14,"(1, 1, 2)","(0, 1, 1, 24)",31.733365048506748,-665.4688139933808,False
62Z6413133225959,12,"(2, 1, 2)","(0, 1, 1, 24)",31.75960936809041,1.3192354925225693,False
62Z644025308441R,7,"(2, 1, 2)","(1, 1, 1, 24)",31.696489193441483,276.2095758318861,False
62Z6499995405271,2,"(0, 1, 0)","(1, 1, 1, 24)",32.4084548578159,-312.2132774705787,False
62Z6526777505245,12,"(2, 1, 2)","(0, 1, 1, 24)",31.75960936809041,1.3192354925225693,False
62Z6540712406912,14,"(1, 1, 2)","(0, 1, 1, 24)",31.733365048506748,-665.4688139933808,False
62Z6542983815153,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z6571743089872,10,"(0, 1, 0)","(1, 1, 1, 24)",31.512703674512615,628.0350464116341,False
62Z6605113197287,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z661769289704V,4,"(0, 1, 2)","(0, 1, 1, 24)",33.05465070491643,2716.8169242189347,False
62Z662465333459B,7,"(2, 1, 2)","(1, 1, 1, 24)",31.696489193441483,276.2095758318861,False
62Z6624735969589,12,"(2, 1, 2)","(0, 1, 1, 24)",31.75960936809041,1.3192354925225693,False
62Z6626544596360,2,"(0, 1, 0)","(1, 1, 1, 24)",32.4084548578159,-312.2132774705787,False
62Z6634912359403,2,"(0, 1, 0)","(1, 1, 1, 24)",32.4084548578159,-312.2132774705787,False
62Z6814717943705,8,"(2, 1, 2)","(0, 1, 1, 24)",31.850727565124885,1248.2414873227567,False
62Z6960657066877,10,"(0, 1, 0)","(1, 1, 1, 24)",31.512703674512615,628.0350464116341,False
62Z6961364992272,2,"(0, 1, 0)","(1, 1, 1, 24)",32.4084548578159,-312.2132774705787,False
62Z6964799374009,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z6969613150684,8,"(2, 1, 2)","(0, 1, 1, 24)",31.850727565124885,1248.2414873227567,False
62Z7027336077892,10,"(0, 1, 0)","(1, 1, 1, 24)",31.512703674512615,628.0350464116341,False
62Z7029546479880,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z7032230667708,7,"(2, 1, 2)","(1, 1, 1, 24)",31.696489193441483,276.2095758318861,False
62Z7036676557692,8,"(2, 1, 2)","(0, 1, 1, 24)",31.850727565124885,1248.2414873227567,False
62Z706855223975R,10,"(0, 1, 0)","(1, 1, 1, 24)",31.512703674512615,628.0350464116341,False
62Z7072263538637,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z7081538064702,12,"(2, 1, 2)","(0, 1, 1, 24)",31.75960936809041,1.3192354925225693,False
62Z7081576017171,7,"(2, 1, 2)","(1, 1, 1, 24)",31.696489193441483,276.2095758318861,False
62Z7082490910138,2,"(0, 1, 0)","(1, 1, 1, 24)",32.4084548578159,-312.2132774705787,False
62Z7083678872650,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z7088382629051,1,"(2, 1, 2)","(0, 1, 1, 24)",29.204309924940105,2854.955141339899,False
62Z7103224563785,7,"(2, 1, 2)","(1, 1, 1, 24)",31.696489193441483,276.2095758318861,False
62Z7109147124378,10,"(0, 1, 0)","(1, 1, 1, 24)",31.512703674512615,628.0350464116341,False
62Z7119951832999,10,"(0, 1, 0)","(1, 1, 1, 24)",31.512703674512615,628.0350464116341,False
62Z7125526126367,10,"(0, 1, 0)","(1, 1, 1, 24)",31.512703674512615,628.0350464116341,False
62Z713390564870T,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z7156461265052,2,"(0, 1, 0)","(1, 1, 1, 24)",32.4084548578159,-312.2132774705787,False
62Z717554526459O,9,"(0, 1, 2)","(0, 1, 1, 24)",32.15817169368021,152.4777016083862,False
62Z7178192222681,7,"(2, 1, 2)","(1, 1, 1, 24)",31.696489193441483,276.2095758318861,False
62Z7198199177941,10,"(0, 1, 0)","(1, 1, 1, 24)",31.512703674512615,628.0350464116341,False
62Z7219337406431,2,"(0, 1, 0)","(1, 1, 1, 24)",32.4084548578159,-312.2132774705787,False
62Z7227986894278,10,"(0, 1, 0)","(1, 1, 1, 24)",31.512703674512615,628.0350464116341,False
62Z7257059210435,10,"(0, 1, 0)","(1, 1, 1, 24)",31.512703674512615,628.0350464116341,False
62Z7258812866213,10,"(0, 1, 0)","(1, 1, 1, 24)",31.512703674512615,628.0350464116341,False
62Z7268415982128,10,"(0, 1, 0)","(1, 1, 1, 24)",31.512703674512615,628.0350464116341,False
62Z7306502515032,9,"(0, 1, 2)","(0, 1, 1, 24)",32.15817169368021,152.4777016083862,False
62Z7401145918482,2,"(0, 1, 0)","(1, 1, 1, 24)",32.4084548578159,-312.2132774705787,False
62Z7456298044336,8,"(2, 1, 2)","(0, 1, 1, 24)",31.850727565124885,1248.2414873227567,False
62Z7458705390604,2,"(0, 1, 0)","(1, 1, 1, 24)",32.4084548578159,-312.2132774705787,False
62Z7497150291839,14,"(1, 1, 2)","(0, 1, 1, 24)",31.733365048506748,-665.4688139933808,False
62Z7511957889375,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z7581112729322,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z7591557890876,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z7612261635040,2,"(0, 1, 0)","(1, 1, 1, 24)",32.4084548578159,-312.2132774705787,False
62Z7654575712966,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z7682329447008,1,"(2, 1, 2)","(0, 1, 1, 24)",29.204309924940105,2854.955141339899,False
62Z771900708749Y,10,"(0, 1, 0)","(1, 1, 1, 24)",31.512703674512615,628.0350464116341,False
62Z7733696342866,10,"(0, 1, 0)","(1, 1, 1, 24)",31.512703674512615,628.0350464116341,False
62Z7757948039221,14,"(1, 1, 2)","(0, 1, 1, 24)",31.733365048506748,-665.4688139933808,False
62Z7764311653541,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z7766151236986,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z7776579634526,10,"(0, 1, 0)","(1, 1, 1, 24)",31.512703674512615,628.0350464116341,False
62Z7841956124522,9,"(0, 1, 2)","(0, 1, 1, 24)",32.15817169368021,152.4777016083862,False
62Z7876545081062,2,"(0, 1, 0)","(1, 1, 1, 24)",32.4084548578159,-312.2132774705787,False
62Z7878159195687,12,"(2, 1, 2)","(0, 1, 1, 24)",31.75960936809041,1.3192354925225693,False
62Z7932254060039,10,"(0, 1, 0)","(1, 1, 1, 24)",31.512703674512615,628.0350464116341,False
62Z7941626132802,10,"(0, 1, 0)","(1, 1, 1, 24)",31.512703674512615,628.0350464116341,False
62Z7973386804189,12,"(2, 1, 2)","(0, 1, 1, 24)",31.75960936809041,1.3192354925225693,False
62Z8036354573038,2,"(0, 1, 0)","(1, 1, 1, 24)",32.4084548578159,-312.2132774705787,False
62Z811968840923V,7,"(2, 1, 2)","(1, 1, 1, 24)",31.696489193441483,276.2095758318861,False
62Z8138279652086,10,"(0, 1, 0)","(1, 1, 1, 24)",31.512703674512615,628.0350464116341,False
62Z8150719476557,10,"(0, 1, 0)","(1, 1, 1, 24)",31.512703674512615,628.0350464116341,False
62Z8163712471249,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z8234166113338,10,"(0, 1, 0)","(1, 1, 1, 24)",31.512703674512615,628.0350464116341,False
62Z8267336736253,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z8292498523912,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z8388771014002,9,"(0, 1, 2)","(0, 1, 1, 24)",32.15817169368021,152.4777016083862,False
62Z8403052924571,9,"(0, 1, 2)","(0, 1, 1, 24)",32.15817169368021,152.4777016083862,False
62Z8426544240206,7,"(2, 1, 2)","(1, 1, 1, 24)",31.696489193441483,276.2095758318861,False
62Z8461462561806,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z8464597395452,7,"(2, 1, 2)","(1, 1, 1, 24)",31.696489193441483,276.2095758318861,False
62Z8494140974602,10,"(0, 1, 0)","(1, 1, 1, 24)",31.512703674512615,628.0350464116341,False
62Z8512981217529,7,"(2, 1, 2)","(1, 1, 1, 24)",31.696489193441483,276.2095758318861,False
62Z8531625937985,2,"(0, 1, 0)","(1, 1, 1, 24)",32.4084548578159,-312.2132774705787,False
62Z8538558470324,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z8541926713598,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z8786952418585,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z8834115626356,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z8852704405887,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z8888861892130,12,"(2, 1, 2)","(0, 1, 1, 24)",31.75960936809041,1.3192354925225693,False
62Z8905288593120,7,"(2, 1, 2)","(1, 1, 1, 24)",31.696489193441483,276.2095758318861,False
62Z8916686891448,8,"(2, 1, 2)","(0, 1, 1, 24)",31.850727565124885,1248.2414873227567,False
62Z8919117976790,10,"(0, 1, 0)","(1, 1, 1, 24)",31.512703674512615,628.0350464116341,False
62Z8937841078757,2,"(0, 1, 0)","(1, 1, 1, 24)",32.4084548578159,-312.2132774705787,False
62Z8953450714603,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z897401965339V,7,"(2, 1, 2)","(1, 1, 1, 24)",31.696489193441483,276.2095758318861,False
62Z8988935135957,10,"(0, 1, 0)","(1, 1, 1, 24)",31.512703674512615,628.0350464116341,False
62Z9042463861989,2,"(0, 1, 0)","(1, 1, 1, 24)",32.4084548578159,-312.2132774705787,False
62Z904708724460A,10,"(0, 1, 0)","(1, 1, 1, 24)",31.512703674512615,628.0350464116341,False
62Z9093615083372,7,"(2, 1, 2)","(1, 1, 1, 24)",31.696489193441483,276.2095758318861,False
62Z9129041027294,4,"(0, 1, 2)","(0, 1, 1, 24)",33.05465070491643,2716.8169242189347,False
62Z9163183294707,10,"(0, 1, 0)","(1, 1, 1, 24)",31.512703674512615,628.0350464116341,False
62Z9179474926730,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z918309493739N,7,"(2, 1, 2)","(1, 1, 1, 24)",31.696489193441483,276.2095758318861,False
62Z9191598698031,8,"(2, 1, 2)","(0, 1, 1, 24)",31.850727565124885,1248.2414873227567,False
62Z9214767819161,10,"(0, 1, 0)","(1, 1, 1, 24)",31.512703674512615,628.0350464116341,False
62Z9220346666198,9,"(0, 1, 2)","(0, 1, 1, 24)",32.15817169368021,152.4777016083862,False
62Z9278811980047,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z9284707003366,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z9305845228363,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z9342951787758,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z9357538842306,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z9431825219925,9,"(0, 1, 2)","(0, 1, 1, 24)",32.15817169368021,152.4777016083862,False
62Z945209821808O,2,"(0, 1, 0)","(1, 1, 1, 24)",32.4084548578159,-312.2132774705787,False
62Z9487507238058,12,"(2, 1, 2)","(0, 1, 1, 24)",31.75960936809041,1.3192354925225693,False
62Z9492255746718,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z9507468441531,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z9512175266041,9,"(0, 1, 2)","(0, 1, 1, 24)",32.15817169368021,152.4777016083862,False
62Z9514371217440,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z9572466865833,8,"(2, 1, 2)","(0, 1, 1, 24)",31.850727565124885,1248.2414873227567,False
62Z9587735590577,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z9613656958413,7,"(2, 1, 2)","(1, 1, 1, 24)",31.696489193441483,276.2095758318861,False
62Z9628766695257,7,"(2, 1, 2)","(1, 1, 1, 24)",31.696489193441483,276.2095758318861,False
62Z9662014978089,2,"(0, 1, 0)","(1, 1, 1, 24)",32.4084548578159,-312.2132774705787,False
62Z9672876874134,12,"(2, 1, 2)","(0, 1, 1, 24)",31.75960936809041,1.3192354925225693,False
62Z9732843756703,7,"(2, 1, 2)","(1, 1, 1, 24)",31.696489193441483,276.2095758318861,False
62Z9750093264061,10,"(0, 1, 0)","(1, 1, 1, 24)",31.512703674512615,628.0350464116341,False
62Z9755185919256,10,"(0, 1, 0)","(1, 1, 1, 24)",31.512703674512615,628.0350464116341,False
62Z9767507424207,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z9802763935791,12,"(2, 1, 2)","(0, 1, 1, 24)",31.75960936809041,1.3192354925225693,False
62Z9807667180062,12,"(2, 1, 2)","(0, 1, 1, 24)",31.75960936809041,1.3192354925225693,False
62Z9964019189968,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z9967272139607,10,"(0, 1, 0)","(1, 1, 1, 24)",31.512703674512615,628.0350464116341,False
62Z9972124228553,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
62Z9997819406173,0,"(0, 1, 2)","(1, 1, 1, 24)",31.383025837632324,394.50938868587735,False
